city,category,fit_score,status,organization,phone,email,contact,website,size_signal,event_signal,why,sources,type_raw,city_raw,md_line
Bonita Springs,church youth programs,3,,Hope Lutheran Church,(239) 992-6952,info@hopebonita.org (surfaced once; NOT independently verified — confirm before using),unknown,https://hlcbonita.org/,LCMS congregation with an active calendar-of-events page and social presence,"Maintains a ""Calendar of Events"" page. A Trunk-or-Treat appeared in search summaries, BUT the underlying source pointed to a DIFFERENT Hope Lutheran church outside Bonita Springs — this event could NOT be confirmed for this congregation. Treat as unverified.","Real church with an active events calendar, but the one strong event signal turned out to belong to a same-named church elsewhere. Check their actual calendar page before pitching — the honest position is that we do not yet know what they run.",https://hlcbonita.org/calendar-of-events/,church youth programs,Bonita Springs,4508
Bonita Springs,church youth programs,3,,St. Leo the Great Parish (Catholic),(239) 992-0901,unknown,unknown,https://www.stleocatholicchurch.org/,Large parish now ALSO ABSORBING parishioners from the closing Church of the Ascension in Bonita Springs — effectively two congregations' worth of families under one roof,"The Diocese of Venice confirms an active parish with youth ministry programming, but no specific dated VBS or festival page surfaced.",The consolidation is the story — a parish taking on another congregation's families has both scale and a reason to run welcome events. Worth a call specifically about combined-parish family programming.,https://dioceseofvenice.org/find-a-parish/st-leo-the-great-parish-bonita-springs/,church youth programs,Bonita Springs,4469
Bonita Springs,church youth programs,2,,First Baptist Church of Bonita Springs,(239) 992-2952,unknown,unknown,unknown,Southern Baptist congregation with a general youth group listing,"No dated VBS, Fall Festival or Trunk-or-Treat located in this pass.","Address and phone verified via directory listings only, with no event evidence and no confirmed website. Note the phone matches New Life Church's listed main line — verify which organization answers before treating these as separate prospects.",https://www.faithstreet.com/church/first-baptist-church-of-bonita-springs-bonita-springs-fl,church youth programs,Bonita Springs,4521
Bonita Springs,church youth programs,2,,The Springs of Bonita Church,(239) 293-3310,unknown,unknown,https://www.thespringsofbonita.church/,"Small congregation that MEETS OUTDOORS at Riverside Park (Old US 41, downtown Bonita Springs) on Sunday mornings; has tot, kids and teen (""Student Ministries"") programs","Student Ministries performed at a Christmas Eve Candlelight service; no VBS, Fall Festival or Trunk-or-Treat confirmed.","A church with no building has no venue and limited budget — but it already gathers at Riverside Park, the city's main event venue, which is an unusual and interesting angle if they ever run a family day there.",https://www.thespringsofbonita.church/,church youth programs,Bonita Springs,4534
Bonita Springs,country clubs,4,,Bonita Bay Club,(239) 495-0200; membership office (239) 949-5061,"unknown (an aggregator-sourced address surfaced but its domain did not match the club's own site, so it was discarded rather than recorded)",unknown — verify the Membership Director name on bonitabayclub.net/contact-us before outreach,https://www.bonitabayclub.net,"Large private club community across 2,400 acres with multiple villages; decades established","Community events explicitly include an ANNUAL CHILDREN'S EASTER EGG HUNT, plus a Christmas Tree Lighting and a Bay Breeze Concert Series described as open to all residents and guests. Club dining and pool are flagged as kid-friendly (kids' menu, multi-use family pool).","A named, recurring children's event plus kid-friendly dining and pool — a real family draw rather than adult golf with family language bolted on. 2,400 acres means scale.",https://www.bonitabayclub.net/events-reservation,country clubs,Bonita Springs,4731
Bonita Springs,country clubs,4,,Shadow Wood Country Club,(239) 992-6000,dosborn@shadowwoodcc.com,"Danita Osborn, Director of Membership",https://www.shadowwoodcc.com,"Large club with three championship golf courses, currently mid-way through a $22.5M clubhouse and pool renovation","Explicit ZERO-DEPTH-ENTRY KIDS' POOLS built for families, opening as part of the 2026 renovation, and member commentary that ""children and grandchildren love to visit the club."" New resort-style pool complex targets multi-generational use.","Hits the grandkids angle exactly, with a purpose-built kids' pool and a NAMED DIRECTOR OF MEMBERSHIP WITH A DIRECT EMAIL — the cleanest club contact in this city. The renovation is the hook: a new family pool complex needs programming to fill it.",https://www.shadowwoodcc.com/lifestyle,country clubs,"Bonita Springs (mailing address 22801 Oakwilde Blvd, Estero FL 34135 — marketed as Bonita Springs; Estero round should skip)",4744
Bonita Springs,country clubs,3,,Palmira Golf Club / Palmira Golf & Country Club,(239) 949-4466; membership/marketing (239) 444-3734,unknown,"Ron M. Parris, PGA — General Manager; MJ Chappy, Director of Membership & Marketing",https://golfclubatpalmira.org (master HOA: mypalmira.org),"Private member-owned 27-hole community of 13 neighborhoods, with a separate Renaissance Center Club offering pool, spa and fitness. No age restriction found.","A poolside ""TIKE BAR"" and a heated lagoon-style family pool are explicitly called out, plus a Renaissance Center for community gatherings. The events calendar otherwise skews adult — golf tournaments, men's and ladies' days, couples events. No named kids' event.","A poolside ""tike bar"" is an unusually direct signal that children are expected at the pool. Two named contacts. Held at 3 pending a confirmed family event — one qualifying call should settle it.",https://golfclubatpalmira.clubhouseonline-e3.com/Amenities.aspx,country clubs,Bonita Springs,4770
Bonita Springs,country clubs,3,,The Commons Club at The Brooks,(239) 949-3800; membership direct (239) 949-3816,unknown,"Kat Allen, Membership Director; Joseph Archazki, General Manager (239-949-3804)",https://www.thecommonsclub.com,"Member-owned club with ~2,300 MEMBER FAMILIES across a 2,492-acre master-planned community of five gated neighborhoods (Copperleaf, Lighthouse Bay, Pebble Pointe, Shadow Wood, Spring Run). Confirmed all-ages — ""a mix of families and retirees,"" with a tot lot playground","Park-like campus with a playground and interactive fountain, an Enrichment Center, a beach club, and an active social calendar (live entertainment, holiday parties, wine tastings, Super Bowl party). No single named kids' event found.","2,300 member families and a playground with an interactive fountain is real family infrastructure, and two named contacts including a Membership Director. Held at 3 because no named recurring kids' event was confirmed — the fountain and tot lot suggest one exists.",https://www.thecommonsclub.com/contact-directions/contact-info,country clubs,Bonita Springs (address 9930 Coconut Rd is technically Estero FL 34135 — marketed as The Brooks/Bonita Springs; Estero round should skip),4757
Bonita Springs,country clubs,3,,Worthington Country Club,(239) 495-2278,unknown,unknown,https://www.worthingtoncc.net/,"Member-owned bundled-golf community at 13500 Worthington Way. AGE STATUS DISPUTED — one research pass recorded it as confirmed 55+ citing Seniorly; a second pass found no age restriction. Seniorly was independently shown in this same round to MISLABEL communities (it lists the all-ages VillageWalk as 55+), so the 55+ claim rests on a source of demonstrated unreliability. TREAT AS UNRESOLVED and ask directly.","Family-friendly pool swimming, kids practicing at the golf range and kid-friendly dining options are mentioned, but the bulk of programming (Mahjongg, Bridge, Bingo, model yachting, dinner dances) reads adult/senior. No named family event.","Recorded at 3 rather than 1 precisely because the 55+ claim is unreliable. If it is all-ages, the kid-facing amenities (pool, junior range access, kids' menu) make it a genuine prospect; if it is 55+, drop it. One question resolves a two-point swing.",https://www.worthingtoncc.net/,country clubs,Bonita Springs,4783
Bonita Springs,country clubs,2,,Pelican's Nest Golf Club,(239) 992-7782,sales@pelicansnest.org,unknown,https://pelicansnest.org,"36-hole Tom Fazio-designed private club within Pelican Landing, with a 45,000 sq ft clubhouse","Offers ""Family Memberships,"" but programming described is tournaments, clinics and social golf events with no confirmed kids' club, family pool event or grandchildren programming.","Golf-only positioning fails the family qualifier despite a family membership tier. NOTE: the surrounding Pelican Landing Community Association scores 4 as a residential prospect with a children's park — the community, not the golf club, is the door.",https://www.bonitaesteromagazine.com/businesses/fl-bonita-springs-pelicans-nest-golf-club-at-pelican-landing,country clubs,Bonita Springs,4822
